,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
117,Albert Park,3,house,1740000.0,PI,Marshall,2016-08-28,3.3,3206,3.0,2.0,2.0,147.0,134.0,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280.0,16.75,-0.046263345195729534,8,126.0,6,St,1
118,Albert Park,3,house,2800000.0,VB,Buxton,2016-07-30,3.3,3206,3.0,3.0,1.0,0.0,126.0,Port Phillip,-37.8399,144.9577,Southern Metropolitan,3280.0,14.0,1.0,7,46.0,5,St,1
119,Albert Park,1,house,985000.0,S,Marshall,2016-07-30,3.3,3206,1.0,1.0,0.0,81.0,54.0,Port Phillip,-37.8411,144.9497,Southern Metropolitan,3280.0,18.0,-0.2,7,116.0,5,St,1
120,Alphington,4,house,2000000.0,S,other,2016-09-03,6.4,3078,3.0,2.0,4.0,853.0,263.0,Darebin,-37.7707,145.0318,Northern Metropolitan,2211.0,29.22222222222222,-0.5286738351254481,9,86.0,5,St,1
121,Alphington,3,house,1110000.0,S,Jellis,2016-09-03,6.4,3078,3.0,2.0,2.0,208.0,126.0,Yarra,-37.7854,145.0325,Northern Metropolitan,2211.0,15.75,-0.24550898203592814,9,3.0,5,St,1
122,Alphington,3,house,1492000.0,S,Jellis,2017-03-04,6.4,3078,3.0,2.0,2.0,411.0,126.0,Darebin,-37.7713,145.0279,Northern Metropolitan,2211.0,15.75,-0.5307262569832403,3,47.0,5,Rd,1
123,Alphington,4,house,1717500.0,S,Collins,2016-10-08,6.4,3078,4.0,2.0,1.0,599.0,203.0,Darebin,-37.7717,145.031,Northern Metropolitan,2211.0,20.3,-0.4937655860349127,10,91.0,5,St,1
124,Alphington,5,house,2840000.0,S,Nelson,2016-06-12,6.4,3078,5.0,4.0,4.0,809.0,165.0,Darebin,-37.775,145.0268,Northern Metropolitan,2211.0,11.785714285714286,-0.6611909650924025,6,106.0,6,Rd,1
125,Alphington,2,unit,525500.0,S,Miles,2016-11-12,6.4,3078,2.0,1.0,1.0,88.0,60.0,Darebin,-37.7791,145.0306,Northern Metropolitan,2211.0,12.0,-0.1891891891891892,11,56.0,5,St,1
126,Alphington,2,townhouse,805000.0,S,Miles,2016-11-12,6.4,3078,2.0,2.0,3.0,155.0,140.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211.0,23.333333333333332,-0.05084745762711865,11,12.0,5,St,1
127,Alphington,2,unit,465000.0,S,McGrath,2016-11-12,6.4,3078,2.0,1.0,1.0,0.0,126.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,25.2,1.0,11,46.0,5,Rd,1
128,Alphington,3,house,2000000.0,PI,hockingstuart,2016-10-15,6.4,3078,3.0,3.0,2.0,686.0,126.0,Darebin,-37.78,145.0341,Northern Metropolitan,2211.0,14.0,-0.6896551724137931,10,46.0,5,Rd,1
129,Alphington,3,house,1540000.0,S,Nelson,2016-04-16,6.4,3078,3.0,1.0,2.0,592.0,126.0,Darebin,-37.7755,145.0288,Northern Metropolitan,2211.0,18.0,-0.649025069637883,4,46.0,5,Rd,1
130,Alphington,2,unit,820000.0,S,Nelson,2017-03-18,6.4,3078,2.0,1.0,1.0,183.0,126.0,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0,25.2,-0.18446601941747573,3,47.0,5,Rd,1
131,Alphington,4,house,1830000.0,S,Nelson,2016-11-19,6.4,3078,4.0,2.0,2.0,606.0,112.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0,11.2,-0.6880222841225627,11,46.0,5,St,1
132,Alphington,4,house,2100000.0,S,Nelson,2016-11-19,6.4,3078,4.0,2.0,2.0,575.0,271.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0,27.1,-0.35933806146572106,11,8.0,5,St,1
133,Alphington,3,house,865000.0,SP,hockingstuart,2016-05-22,6.4,3078,3.0,1.0,1.0,180.0,131.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0,18.714285714285715,-0.15755627009646303,5,6.0,6,St,1
134,Alphington,2,unit,390000.0,VB,Nelson,2016-05-22,6.4,3078,2.0,1.0,1.0,0.0,60.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,12.0,1.0,5,56.0,6,Rd,1
135,Alphington,2,townhouse,650000.0,SP,other,2016-09-24,6.4,3078,0.0,1.0,0.0,0.0,126.0,Yarra,-37.7848,145.025,Northern Metropolitan,2211.0,42.0,1.0,9,46.0,5,other,1
136,Alphington,2,unit,512000.0,S,Love,2017-02-25,6.4,3078,2.0,1.0,1.0,0.0,61.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211.0,12.2,1.0,2,52.0,5,Rd,1
137,Alphington,3,house,1165000.0,S,Barry,2016-06-27,6.4,3078,3.0,1.0,2.0,979.0,126.0,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0,18.0,-0.7719457013574661,6,46.0,0,St,0
138,Alphington,4,house,1900000.0,SP,McGrath,2016-11-27,6.4,3078,4.0,2.0,2.0,556.0,272.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0,27.2,-0.34299516908212563,11,86.0,6,Gr,1
139,Alphington,3,house,1485000.0,SP,McGrath,2016-08-28,6.4,3078,3.0,0.0,0.0,597.0,126.0,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0,21.0,-0.6514522821576764,8,46.0,6,Rd,1
140,Alphington,4,house,1950000.0,S,Jellis,2016-07-30,6.4,3078,4.0,2.0,3.0,589.0,210.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0,21.0,-0.47434292866082606,7,96.0,5,St,1
141,Altona,3,house,520000.0,VB,Greg,2016-09-03,13.8,3018,3.0,2.0,1.0,352.0,242.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0,30.25,-0.18518518518518517,9,1.0,5,St,1
142,Altona,5,house,1525000.0,S,Greg,2016-12-03,13.8,3018,5.0,3.0,3.0,729.0,268.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0,20.615384615384617,-0.46238716148445336,12,11.0,5,Gr,1
143,Altona,2,townhouse,720000.0,S,hockingstuart,2016-02-04,13.8,3018,2.0,1.0,2.0,292.0,125.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0,25.0,-0.40047961630695444,2,3.0,3,St,0
144,Altona,3,house,1120000.0,S,other,2017-03-04,13.8,3018,3.0,1.0,2.0,506.0,120.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0,17.142857142857142,-0.6166134185303515,3,87.0,5,St,1
145,Altona,4,house,780000.0,PI,Sweeney,2016-06-04,13.8,3018,4.0,1.0,4.0,655.0,126.0,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0,14.0,-0.677336747759283,6,46.0,5,St,1
146,Altona,4,house,1780000.0,SP,Greg,2016-06-04,13.8,3018,4.0,3.0,6.0,1057.0,220.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0,20.0,-0.6554424432263116,6,54.0,5,St,1
147,Altona,3,unit,630000.0,S,other,2016-08-06,13.8,3018,2.0,1.0,2.0,311.0,94.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0,15.666666666666666,-0.5358024691358024,8,61.0,5,St,1
148,Altona,2,unit,406000.0,SP,hockingstuart,2016-08-06,13.8,3018,2.0,1.0,1.0,65.0,126.0,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0,25.2,0.3193717277486911,8,46.0,5,Pde,1
149,Altona,3,house,660000.0,VB,Greg,2016-05-07,13.8,3018,3.0,1.0,1.0,602.0,123.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0,17.571428571428573,-0.6606896551724138,5,61.0,5,St,1
150,Altona,3,house,683500.0,S,Greg,2016-11-07,13.8,3018,3.0,1.0,1.0,530.0,126.0,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,18.0,-0.6158536585365854,11,46.0,0,Ct,0
151,Altona,2,unit,580000.0,S,other,2016-10-08,13.8,3018,2.0,1.0,1.0,225.0,93.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,18.6,-0.41509433962264153,10,28.0,5,St,1
152,Altona,3,house,1335000.0,S,hockingstuart,2016-10-08,13.8,3018,3.0,1.0,4.0,777.0,22.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,3.142857142857143,-0.9449311639549437,10,63.0,5,St,1
153,Altona,3,townhouse,800000.0,SP,hockingstuart,2016-10-08,13.8,3018,3.0,2.0,2.0,280.0,126.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,15.75,-0.3793103448275862,10,19.0,5,St,1
154,Altona,2,unit,510000.0,S,Village,2016-09-10,13.8,3018,2.0,1.0,1.0,127.0,76.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,15.2,-0.2512315270935961,9,26.0,5,Pde,1
155,Altona,4,house,1070000.0,S,other,2016-09-10,13.8,3018,4.0,2.0,2.0,695.0,126.0,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,12.6,-0.6930572472594397,9,46.0,5,St,1
156,Altona,2,unit,425000.0,S,hockingstuart,2016-09-10,13.8,3018,2.0,1.0,2.0,115.0,57.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,11.4,-0.3372093023255814,9,36.0,5,St,1
157,Altona,3,unit,605000.0,S,Jas,2016-12-10,13.8,3018,3.0,2.0,2.0,230.0,126.0,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,15.75,-0.29213483146067415,12,46.0,5,St,1
158,Altona,3,townhouse,705000.0,S,hockingstuart,2017-02-11,13.8,3018,3.0,2.0,2.0,197.0,152.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,19.0,-0.12893982808022922,2,47.0,5,Ct,1
159,Altona,2,unit,391000.0,SP,Greg,2017-02-11,13.8,3018,2.0,1.0,1.0,0.0,65.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0,13.0,1.0,2,52.0,5,Rd,1
160,Altona,2,unit,440000.0,SP,hockingstuart,2017-02-11,13.8,3018,2.0,1.0,1.0,0.0,126.0,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301.0,25.2,1.0,2,47.0,5,St,1
161,Altona,4,house,845000.0,S,hockingstuart,2017-02-11,13.8,3018,4.0,1.0,2.0,745.0,130.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,14.444444444444445,-0.7028571428571428,2,67.0,5,St,1
162,Altona,3,townhouse,743000.0,SP,other,2016-11-12,13.8,3018,3.0,2.0,2.0,211.0,176.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,22.0,-0.09043927648578812,11,46.0,5,St,1
163,Altona,3,unit,730000.0,SP,other,2016-08-13,13.8,3018,3.0,2.0,1.0,69.0,141.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0,17.625,0.34285714285714286,8,2.0,5,St,1
164,Altona,3,house,635000.0,S,Sweeney,2016-05-14,13.8,3018,3.0,1.0,4.0,625.0,126.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0,18.0,-0.6644474034620506,5,56.0,5,St,1
165,Altona,2,unit,620000.0,SP,hockingstuart,2016-05-14,13.8,3018,2.0,1.0,1.0,168.0,126.0,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0,25.2,-0.14285714285714285,5,46.0,5,St,1
166,Altona,2,unit,447000.0,S,Burnham,2016-10-15,13.8,3018,2.0,1.0,1.0,137.0,77.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0,15.4,-0.2803738317757009,10,26.0,5,St,1
167,Altona,3,unit,730000.0,SP,other,2016-04-16,13.8,3018,3.0,2.0,1.0,70.0,126.0,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0,15.75,0.2857142857142857,4,46.0,5,St,1
168,Altona,3,house,678000.0,S,hockingstuart,2016-04-16,13.8,3018,3.0,1.0,2.0,606.0,87.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0,12.428571428571429,-0.7489177489177489,4,66.0,5,St,1
169,Altona,2,unit,580000.0,PI,Biggin,2016-07-16,13.8,3018,2.0,2.0,1.0,175.0,76.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0,12.666666666666666,-0.3944223107569721,7,3.0,5,St,1
170,Altona,3,house,712000.0,S,hockingstuart,2016-09-17,13.8,3018,3.0,1.0,2.0,363.0,126.0,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0,18.0,-0.48466257668711654,9,46.0,5,St,1
171,Altona,3,house,840000.0,SP,Greg,2017-03-18,13.8,3018,3.0,2.0,2.0,534.0,136.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0,17.0,-0.5940298507462687,3,52.0,5,Dr,1
172,Altona,3,house,980000.0,S,other,2016-11-19,13.8,3018,3.0,1.0,2.0,724.0,126.0,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0,18.0,-0.7035294117647058,11,46.0,5,St,1
173,Altona,3,townhouse,605100.0,S,hockingstuart,2016-05-22,13.8,3018,3.0,2.0,0.0,265.0,126.0,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0,15.75,-0.3554987212276215,5,46.0,6,Ct,1
174,Altona,3,house,880000.0,PI,other,2016-08-22,13.8,3018,3.0,3.0,1.0,577.0,126.0,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0,14.0,-0.6415362731152204,8,46.0,0,St,0
175,Altona,3,unit,577000.0,S,Williams,2016-04-23,13.8,3018,3.0,2.0,1.0,205.0,113.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0,14.125,-0.2893081761006289,4,9.0,5,St,1
176,Altona,4,house,1030000.0,S,other,2017-02-25,13.8,3018,4.0,1.0,0.0,797.0,126.0,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0,14.0,-0.7269772481040087,2,47.0,5,Rd,1
177,Altona,3,unit,605000.0,S,other,2017-02-25,13.8,3018,3.0,1.0,2.0,181.0,126.0,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0,18.0,-0.1791530944625407,2,47.0,5,St,1
178,Altona,3,house,753000.0,S,other,2016-06-27,13.8,3018,3.0,2.0,2.0,529.0,126.0,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0,15.75,-0.6152671755725191,6,46.0,0,Dr,0
179,Altona,2,house,857000.0,SP,hockingstuart,2016-11-27,13.8,3018,2.0,2.0,1.0,675.0,100.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0,16.666666666666668,-0.7419354838709677,11,66.0,6,St,1
180,Altona,3,house,1500000.0,S,other,2016-05-28,13.8,3018,3.0,1.0,1.0,929.0,126.0,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0,18.0,-0.7611374407582938,5,46.0,5,St,1
181,Altona,3,unit,730000.0,SP,other,2016-05-28,13.8,3018,3.0,2.0,1.0,70.0,3.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0,0.375,-0.9178082191780822,5,2.0,5,St,1
182,Altona,3,house,900000.0,S,Sweeney,2016-05-28,13.8,3018,3.0,1.0,4.0,697.0,126.0,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0,18.0,-0.6938031591737546,5,46.0,5,St,1
183,Altona,3,house,740000.0,S,Greg,2016-08-28,13.8,3018,3.0,1.0,2.0,604.0,126.0,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0,18.0,-0.6547945205479452,8,46.0,6,Pde,1
184,Altona,4,house,931000.0,S,Sweeney,2016-08-28,13.8,3018,4.0,2.0,3.0,532.0,126.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0,12.6,-0.6170212765957447,8,46.0,6,Ct,1
185,Altona,2,house,535600.0,SP,other,2016-07-30,13.8,3018,2.0,1.0,1.0,154.0,91.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0,18.2,-0.2571428571428571,7,20.0,5,St,1
186,Altona North,5,house,1085000.0,S,other,2016-09-03,11.1,3025,5.0,3.0,6.0,592.0,251.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0,19.307692307692307,-0.4045077105575326,9,51.0,5,St,1
187,Altona North,3,house,781000.0,S,Jas,2016-09-03,11.1,3025,3.0,1.0,2.0,533.0,117.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0,16.714285714285715,-0.64,9,46.0,5,St,1
188,Altona North,3,house,750000.0,SP,Jas,2017-03-04,11.1,3025,3.0,1.0,3.0,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,18.0,-0.6294117647058823,3,47.0,5,Gr,1
189,Altona North,2,townhouse,421000.0,S,hockingstuart,2017-03-04,11.1,3025,2.0,1.0,1.0,77.0,77.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0,15.4,0.0,3,8.0,5,St,1
190,Altona North,3,house,1405000.0,S,Sweeney,2017-03-04,11.1,3025,3.0,1.0,3.0,655.0,126.0,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0,18.0,-0.677336747759283,3,47.0,5,St,1
191,Altona North,3,house,683000.0,S,other,2016-06-04,11.1,3025,3.0,1.0,2.0,534.0,167.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0,23.857142857142858,-0.5235378031383737,6,49.0,5,St,1
192,Altona North,3,house,623000.0,S,Sweeney,2016-06-04,11.1,3025,3.0,1.0,3.0,540.0,126.0,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0,18.0,-0.6216216216216216,6,46.0,5,St,1
193,Altona North,3,house,720000.0,VB,Greg,2016-08-06,11.1,3025,3.0,2.0,1.0,0.0,130.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132.0,16.25,1.0,8,4.0,5,St,1
194,Altona North,3,house,588000.0,S,Williams,2016-05-07,11.1,3025,3.0,1.0,1.0,328.0,118.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0,16.857142857142858,-0.47085201793721976,5,46.0,5,St,1
195,Altona North,3,house,710000.0,PI,Village,2016-11-07,11.1,3025,3.0,1.0,3.0,540.0,116.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0,16.571428571428573,-0.6463414634146342,11,56.0,0,St,0
196,Altona North,4,house,875000.0,SP,Jas,2016-10-08,11.1,3025,3.0,1.0,4.0,559.0,169.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0,21.125,-0.5357142857142857,10,51.0,5,St,1
197,Altona North,3,house,700000.0,VB,Jas,2016-12-10,11.1,3025,3.0,1.0,3.0,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,18.0,-0.6294117647058823,12,46.0,5,Gr,1
198,Altona North,2,townhouse,640000.0,S,Williams,2017-03-11,11.1,3025,2.0,1.0,1.0,252.0,126.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0,25.2,-0.3333333333333333,3,52.0,5,St,1
199,Altona North,4,house,650000.0,SP,Williams,2016-06-12,11.1,3025,4.0,1.0,4.0,558.0,126.0,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0,14.0,-0.631578947368421,6,46.0,6,St,1
200,Altona North,3,house,675000.0,S,hockingstuart,2016-05-14,11.1,3025,3.0,2.0,2.0,171.0,109.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0,13.625,-0.22142857142857142,5,4.0,5,St,1
201,Altona North,3,house,708000.0,S,Greg,2016-10-15,11.1,3025,3.0,1.0,2.0,585.0,97.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0,13.857142857142858,-0.7155425219941349,10,56.0,5,St,1
202,Altona North,4,house,965000.0,SP,other,2016-10-15,11.1,3025,4.0,1.0,4.0,851.0,126.0,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0,14.0,-0.7420675537359263,10,46.0,5,St,1
203,Altona North,3,house,680000.0,S,Sweeney,2016-11-19,11.1,3025,3.0,1.0,3.0,551.0,126.0,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0,18.0,-0.6277695716395865,11,46.0,5,St,1
204,Altona North,3,house,770000.0,SP,hockingstuart,2016-11-19,11.1,3025,3.0,1.0,3.0,602.0,603.0,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132.0,86.14285714285714,0.0008298755186721991,11,46.0,5,Ct,1
205,Altona North,3,house,923000.0,S,Greg,2016-05-22,11.1,3025,3.0,1.0,2.0,740.0,126.0,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0,18.0,-0.7090069284064665,5,46.0,6,Rd,1
206,Altona North,4,house,693000.0,SP,other,2016-05-22,11.1,3025,4.0,2.0,4.0,315.0,170.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0,17.0,-0.29896907216494845,5,8.0,6,Rd,1
207,Altona North,3,house,620000.0,SP,other,2016-08-22,11.1,3025,5.0,2.0,2.0,276.0,100.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0,10.0,-0.46808510638297873,8,6.0,0,Rd,0
208,Altona North,3,house,728500.0,S,Jas,2016-08-22,11.1,3025,3.0,1.0,1.0,531.0,157.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0,22.428571428571427,-0.5436046511627907,8,56.0,0,St,0
209,Altona North,3,house,931000.0,S,hockingstuart,2016-08-22,11.1,3025,3.0,2.0,1.0,590.0,160.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0,20.0,-0.5733333333333334,8,66.0,0,St,0
210,Altona North,3,house,988000.0,S,Sweeney,2016-08-22,11.1,3025,3.0,1.0,4.0,715.0,126.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0,18.0,-0.7003567181926278,8,8.0,0,St,0
211,Altona North,3,house,590000.0,S,Village,2016-04-23,11.1,3025,3.0,1.0,2.0,561.0,126.0,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0,18.0,-0.6331877729257642,4,46.0,5,Rd,1
212,Altona North,2,house,610000.0,S,RT,2016-09-24,11.1,3025,2.0,1.0,2.0,691.0,126.0,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0,25.2,-0.6915544675642595,9,46.0,5,St,1
213,Altona North,3,house,815000.0,S,hockingstuart,2017-02-25,11.1,3025,3.0,2.0,3.0,555.0,130.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0,16.25,-0.6204379562043796,2,57.0,5,St,1
214,Altona North,4,house,970000.0,S,Greg,2017-02-25,11.1,3025,4.0,1.0,2.0,708.0,126.0,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0,14.0,-0.697841726618705,2,47.0,5,St,1
215,Altona North,4,house,760000.0,S,other,2016-06-27,11.1,3025,4.0,1.0,3.0,668.0,126.0,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0,14.0,-0.6826196473551638,6,46.0,0,Rd,0
216,Altona North,4,townhouse,847500.0,S,RT,2016-06-27,11.1,3025,4.0,3.0,1.0,252.0,126.0,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0,11.454545454545455,-0.3333333333333333,6,46.0,0,St,0
217,Altona North,4,house,1200000.0,SP,RT,2016-11-27,11.1,3025,4.0,1.0,4.0,633.0,158.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0,17.555555555555557,-0.6005056890012642,11,56.0,6,St,1
218,Altona North,3,house,700000.0,SP,other,2016-11-27,11.1,3025,3.0,1.0,1.0,557.0,126.0,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0,18.0,-0.6310395314787701,11,46.0,6,Rd,1
219,Altona North,3,house,625000.0,PI,other,2016-05-28,11.1,3025,3.0,1.0,1.0,536.0,126.0,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0,18.0,-0.6193353474320241,5,46.0,5,St,1
220,Altona North,2,unit,292000.0,S,Jas,2016-08-28,11.1,3025,2.0,1.0,1.0,153.0,70.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0,14.0,-0.3721973094170404,8,46.0,6,Rd,1
221,Armadale,2,unit,599000.0,S,Jellis,2016-09-03,6.3,3143,2.0,1.0,1.0,0.0,76.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,15.2,1.0,9,52.0,5,Rd,1
222,Armadale,2,unit,550000.0,VB,Noel,2016-12-03,6.3,3143,2.0,1.0,0.0,861.0,126.0,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0,25.2,-0.7446808510638298,12,46.0,5,St,1
223,Armadale,3,unit,995000.0,S,Marshall,2016-12-03,6.3,3143,3.0,2.0,2.0,0.0,100.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0,12.5,1.0,12,18.0,5,Rd,1
224,Armadale,3,townhouse,1205000.0,S,Jellis,2016-12-03,6.3,3143,3.0,2.0,2.0,101.0,105.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0,13.125,0.019417475728155338,12,16.0,5,St,1
225,Armadale,3,house,1939000.0,S,Jellis,2016-12-03,6.3,3143,3.0,2.0,2.0,296.0,150.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836.0,18.75,-0.3273542600896861,12,127.0,5,St,1
226,Armadale,1,unit,421500.0,S,Biggin,2016-12-03,6.3,3143,1.0,1.0,0.0,0.0,126.0,Stonnington,-37.853,145.0167,Southern Metropolitan,4836.0,42.0,1.0,12,46.0,5,Rd,1
227,Armadale,3,house,1870000.0,S,Hodges,2017-03-04,6.3,3143,3.0,1.0,1.0,217.0,116.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836.0,16.571428571428573,-0.3033033033033033,3,129.0,5,St,1
228,Armadale,2,unit,678000.0,S,hockingstuart,2017-03-04,6.3,3143,2.0,1.0,2.0,0.0,126.0,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836.0,25.2,1.0,3,47.0,5,St,1
229,Armadale,3,townhouse,1918000.0,SP,Jellis,2017-03-04,6.3,3143,3.0,2.0,2.0,0.0,165.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0,20.625,1.0,3,22.0,5,Rd,1
230,Armadale,2,unit,660000.0,SP,hockingstuart,2017-03-04,6.3,3143,2.0,1.0,1.0,0.0,126.0,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836.0,25.2,1.0,3,47.0,5,Rd,1
231,Armadale,3,house,2050000.0,S,Marshall,2017-03-04,6.3,3143,3.0,2.0,1.0,205.0,116.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0,14.5,-0.2772585669781931,3,107.0,5,St,1
232,Armadale,2,unit,700000.0,VB,Jellis,2016-06-04,6.3,3143,2.0,1.0,2.0,0.0,126.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0,25.2,1.0,6,46.0,5,Rd,1
233,Armadale,2,unit,3625000.0,S,Jellis,2016-06-04,6.3,3143,3.0,2.0,2.0,0.0,126.0,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836.0,18.0,1.0,6,10.0,5,St,1
234,Armadale,4,house,3000000.0,VB,Jellis,2016-06-04,6.3,3143,4.0,2.0,2.0,1581.0,126.0,Stonnington,-37.858,145.0111,Southern Metropolitan,4836.0,12.6,-0.8523725834797891,6,82.0,5,Rd,1
